RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
41772,CETARTIODACTYLA,SUIDAE,Sus barbatus,Bearded Pig,9.504586541,Vulnerable,2,3.738106336,458,"Brunei Darussalam,Indonesia,Malaysia",7.564372143
21212,LAGOMORPHA,LEPORIDAE,Sylvilagus transitionalis,New England Cottontail,9.496639253,Vulnerable,2,3.737349496,459,United States,7.564372143
1151,CETARTIODACTYLA,BOVIDAE,Ammotragus lervia,Aoudad,9.474485038,Vulnerable,2,3.735236665,460,"Algeria,Egypt,Libya,Morocco,Mali,Mauritania,Niger,Sudan,Chad,Tunisia",7.564372143
19409,RODENTIA,CRICETIDAE,Reithrodontomys hirsutus,Hairy Harvest Mouse,9.428837863,Vulnerable,2,3.730869201,461,Mexico,7.564372143
13887,CHIROPTERA,MOLOSSIDAE,Mormopterus phrudus,Incan Little Mastiff Bat,9.369816438,Vulnerable,2,3.725193682,462,Peru,7.564372143
13884,CHIROPTERA,MOLOSSIDAE,Mormopterus minutus,Little Goblin Bat,9.366944859,Vulnerable,2,3.724916727,463,Cuba,7.564372143
18306,CARNIVORA,FELIDAE,Caracal aurata,African Golden Cat,9.325829896,Vulnerable,2,3.720942874,464,"Angola,Congo, The Democratic Republic of the,Central African Republic,Congo,Côte d'Ivoire,Cameroon,Gabon,Ghana,Guinea,Equatorial Guinea,Liberia,Nigeria,Sierra Leone,Uganda",7.564372143
10125,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros curtus,Short-tailed Roundleaf Bat,9.310134219,Vulnerable,2,3.719421677,465,"Cameroon,Equatorial Guinea",7.564372143
21184,CHIROPTERA,PTEROPODIDAE,Syconycteris carolinae,Halmaheran Blossom Bat,9.308731496,Vulnerable,2,3.719285615,466,Indonesia,7.564372143
136808,RODENTIA,MURIDAE,Pseudomys calabyi,Kakadu Pebble Mouse,9.281192319,Vulnerable,2,3.716610599,467,Australia,7.564372143
9002,RODENTIA,CAPROMYIDAE,Geocapromys ingrahami,Bahaman Hutia,9.245511272,Vulnerable,2,3.713134046,468,Bahamas,7.564372143
8212,PRIMATES,LEMURIDAE,Eulemur macaco,Black Lemur,9.105098465,Vulnerable,2,3.699334456,469,Madagascar,7.564372143
45052,RODENTIA,MURIDAE,Desmomys yaldeni,Yalden's Desmomys,9.097470668,Vulnerable,2,3.698579325,470,Ethiopia,7.564372143
13325,PRIMATES,CHEIROGALEIDAE,Microcebus myoxinus,Peters’ Mouse Lemur,9.069639587,Vulnerable,2,3.695819276,471,Madagascar,7.564372143
4425,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus tuberculatus,New Zealand Long-tailed Bat,9.066900674,Vulnerable,2,3.695547242,472,New Zealand,7.564372143
3564,PRIMATES,CALLITRICHIDAE,Callimico goeldii,Goeldi’s Monkey,9.060695853,Vulnerable,2,3.694930694,473,"Bolivia, Plurinational States of,Brazil,Colombia,Peru",7.564372143
16631,RODENTIA,HETEROMYIDAE,Perognathus alticola,White-eared Pocket Mouse,9.059800309,Vulnerable,2,3.694841676,474,United States,7.564372143
136340,CETARTIODACTYLA,SUIDAE,Sus oliveri,Oliver's Warty Pig,9.032107253,Vulnerable,2,3.692085036,475,Philippines,7.564372143
14256,RODENTIA,CAPROMYIDAE,Mysateles melanurus,Black-tailed Hutia,8.955048423,Vulnerable,2,3.684374163,476,Cuba,7.564372143
20165,DIPROTODONTIA,MACROPODIDAE,Setonix brachyurus,Quokka,8.916548075,Vulnerable,2,3.680499246,477,Australia,7.564372143
8203,PRIMATES,LEMURIDAE,Eulemur rubriventer,Red-bellied Lemur,8.889196575,Vulnerable,2,3.677737267,478,Madagascar,7.564372143
